chapter_id,sentence_id,original,translation
7,0,昔より今に至るまで、源平兩氏朝家に召しつかはれて、王化に隨はず、自朝權を輕んずる者には、互に誡を加しかば、代の亂れもなかりしに、保元に爲義きられ、平治に義朝誅せられて後は、末々の源氏ども、或は流され、或は失はれ、今は平家の一類のみ繁昌して、頭をさし出す者なし。,"From ancient times to the present, since both the Minamoto and Taira clans were summoned by the court, disregarding royal authority and wielding their own power, mutual strife has been inevitable. Although there was no disorder in earlier generations, after Yoshitomo of the Heike was executed in the Hōgen Disturbance and Yoshikuni of the Genji was annihilated in the Heiji Rebellion, the descendants of the Minamoto were either exiled or lost, while only one branch of the Taira clan thrives today with none daring to challenge their dominance."
7,1,如何ならん末の代までも、何事かあらむとぞ見えし。,How shall it fare even in later generations? It seems inevitable that some great event will come to pass.
7,2,されども鳥羽院、御晏駕の後は、兵革打ち續き、死罪、流刑、闕官、停任、常を行はれて、海内も靜かならず。,"However, after the passing of Emperor Toba, continuous warfare ensued. Capital punishment, exile, dismissals, suspensions of office—all became common occurrences—and the nation remained unsettled."
7,3,世間も末落居せず。,The world also declined without respite.
7,4,就中に永暦應保の比よりして、院の近習者をば、内より御誡あり、内の近習者をば、院より誡めらるゝ間、上下おそれをのゝいて、安い心もなし。,"Especially during the eras of Eiryaku and Ōhō, courtiers close to the retired emperor were punished by the palace, while those near the inner court were reprimanded by the retired emperor. In this atmosphere of mutual fear between upper and lower ranks, no one could rest easy."
7,5,只深淵にのぞんで薄氷をふむに同じ、主上上皇、父子の御間には何事の御隔かあるべきなれども、思の外の事どもありけり。,"Like walking on thin ice over an abyss, although there should be no enmity between the sovereign and his retired father, unexpected discord arose."
7,6,是も世澆季に及んで、人梟惡を先とする故なり。,"This was because, in a degenerate age, men put evil before virtue."
7,7,主上院の仰を常に申かへさせおはしましける中にも、人耳目を驚し、世以て大きに傾け申すことありけり。,"Even as the sovereign sought to obey his father's wishes, rumors that shook the nation spread among people."
7,8,故近衞院の后、太皇太后宮と申しは大炊御門右大臣公能公の御娘なり。,"Thus, after the retirement of Emperor Kenshō, the new Empress Dowager was the daughter of Kuromon-no-Udaijin Konomi, Lord of the Great Kitchen Gate."
7,9,先帝に後れ奉らせ給ひて後は、九重の外、近衞川原の御所にぞ移り住ませ給ひける。,"After serving as Empress to the late emperor, she was moved from the inner palace to the Kenrei Riverbank Residence beyond the Ninefold Gate."
7,10,前の后の宮にて、幽なる御在樣にて渡らせ給ひしが、永歴のころほひは、御年二十二三にもやならせたまひけん、御盛りも少し過させおはしますほどなり。,"Though she had been kept in seclusion as a former empress, around the Eiryaku era she was permitted to reside at her own quarters. By then she had reached about 22-23 years of age, having slightly passed her prime."
7,11,されども、天下第一の美人の聞えまし／＼ければ、主上色にのみ染める御心にて、竊に高力士に詔して、外宮に引き求めしむるに及んで、この大宮へ御艶書あり。,"However, upon hearing that she was the foremost beauty in the land, the sovereign, consumed by passion, secretly summoned her through a trusted eunuch named Takanosuke to the outer palace. This caused great consternation among courtiers."
7,12,大宮敢て聞食しもいれず。,The Empress Dowager stubbornly refused to acknowledge this.
7,13,されば、ひたすらはやほに現はれて、后御入内あるべきよし、右大臣家に宣旨を下さる。,"Thus, urgent imperial decrees were issued to the Udaijin's household demanding that the Empress Dowager enter the palace."
7,14,此事天下に於て、異なる勝事なれば、公卿僉議あり、各意見をいふ。,"This unprecedented event caused great discussion among the court nobles, who expressed various opinions."
7,15,「先づ異朝の先蹤をとぶらふに、震旦の則天皇后は、唐の太宗の后、高宗皇帝の繼母なり。太宗崩御の後、高宗の后に立ち給へることあり。それは異朝の先規たる上、別段の事なり。然れども我朝には、神武天皇より以降、人皇七十餘代に及まで、いまだ二代の后に立たせ給へる例を聞かず。」と、諸卿一同に申されけり。,"Some argued: 'Following precedents from other nations, Empress Wu of China served as both Emperor Taizong's consort and later Empress Dowager for Emperor Gaozong. However in our land since Emperor Jimmu, through over seventy generations of human emperors, there has never been a case where two successive empresses were appointed.'"
7,16,上皇も然るべからざるよし、こしらへ申させ給へば、主上仰なりけるは、「天子に父母なし、我十善の戒功によて、萬乘の寶,"The retired emperor, understanding this was unavoidable, relayed the sovereign's words: 'The Son of Heaven has no parents. Through my observance of the Ten Virtuous Precepts and the merits of preserving imperial authority..."
7,17,位をたもつ、是程のこと、などか叡慮に任せざるべき。,...I cannot leave such weighty matters to my deliberation alone.'
7,18,」とて、やがて御入内の日、宣下せられける上は、力及ばせ給はず。,"Thus, despite these protests, the day of the Empress Dowager's formal entry was decreed without further delay."
7,19,大宮かくと聞しめされけるより、御涙に沈ませおはします。,"Upon hearing this, the Empress Dowager wept bitterly."
7,20,先帝に後させ參らせにし久壽の秋のはじめ、同じ野原の露と消え、家をも出、世をも遁れたりせば、かゝる憂き耳をば聞かざらましとぞ、御歎ありける。,"She lamented: 'When I served the late emperor during my youth, like morning dew on a meadow, I vanished from both family and world. Had I known this grief would come again!'"
7,21,父の大臣、こしらへ申させ給ひけるは、「世に從はざるを以て、狂人とすと見えたり。既に詔命を下さる。仔細を申すにところなし。只速に參らせ給ふべきなり。もし皇子御誕生ありて、君も國母といはれ、愚老も外祖と仰がるべき瑞相にてもや候ふらむ。是偏に愚老をたすけさせおはします御孝行の御至なるべし。」と、申させ給へども、御返事もなかりけり。,"The father, Lord Udaijin, urged: 'Since the world rejects this course, they call us madmen. With imperial decrees already issued, there is no room for discussion. You must hasten to comply. Should a prince be born, you would become Queen Mother and I, your grandfather—a most auspicious occasion to demonstrate filial piety.' But his words went unheeded."
7,22,大宮その比、なにとなき御手習の次に、うきふしにしづみもやらで河竹の、世にためしなき名をやながさん。,"In her youth, the Empress Dowager had been known as 'Ukifuri' (Floating Mist) during handiwork lessons, earning an unprecedented reputation."
7,23,世にはいかにして漏れけるやらん、哀にやさしきためしにぞ人々申しあへりける。,"How this secret came to light remains unknown, though it moved people deeply."
7,24,既に御入内の日になりしかば、父の大臣供奉の上達部、出車の儀式など、心ことにだしたて參らせ給ひけり。,"As the day of entry approached, Lord Udaijin meticulously prepared all protocols and carriages."
7,25,大宮ものうき御出立なれば、とみにもたてまつらず。,"Yet the Empress Dowager, pale as death, could not be roused."
7,26,遙に夜も深け、小夜も半になて後、御車に抜け乘せられ給ひけり。,Not until midnight did she finally enter the imperial carriage.
7,27,御入内の後は、麗景殿にぞまし／＼ける。,"After her entry, she resided in the Rikkyō Palace."
7,28,ひたすら、朝政をすゝめ申させ給ふ御在樣なり。,She devoted herself to state affairs with diligence.
7,29,彼紫宸殿の皇居には、賢聖の障子を立てられたり。,"In the imperial palace's Purple Hall, screens depicting sages were installed."
7,30,伊尹、第伍倫、虞世南、太公望、,"Yi Yin, Wulun, Yu Shinan, and Taigong Wang..."
