,chapter_id,original,translation
125,6,」といへば、祇王うしと思し道なれども、親の命を背かじと、なく／＼又出立ける心の中こそ無慚なれ。,"They were not allowed to enter the place where they had been summoned, so they were placed in a room far away."
126,6,祇王とう／＼罷出で,"Hō said, ""How can I do that? If all of us are summoned, we will be very happy. But if only Jōō is summoned, it will be very embarrassing for her. If I am to leave, I will do so immediately."""
127,6,よ。,"The Minister said, ""Why should there be such a ceremony? Jōō should be summoned."""
128,6,」と御使かさねて三度までこそ立てられけれ。,"Jōō had already planned this, but she did not think it would be so soon."
129,6,祇王もとよりおもひ設けたる道なれども、さすがに昨日今日とは思よらず。,"While she was hurrying to leave, she wiped her hands, swept away the dust, and prepared to leave, but she was very sad."
130,6,いそぎ出べき由頻にのたまふ間、はき拭ひ、塵ひろはせ、見苦しき物共とりしたためて出づべきにこそ定まりけれ。,It is a sad custom to part ways under the same tree and by the same stream.
131,6,一樹の陰に宿り合ひ、同じ流をむすぶだに別はかなしき習ぞかし。,"Especially since she had lived there for three years, it was very sad, and tears fell from her eyes."
132,6,まして此三年が間住なれし處なれば、名殘もをしう悲しくて、かひなき涙ぞこぼれける。,"But if there was no need for this, Jōō would have already left, but she thought of the traces left behind and wrote a song on the shoji screen."
133,6,入道相國、一天四海をたなごゝろのうちににぎりたまひし間、世のそしりをもはばからず、人の嘲りをもかへり見ず、不思議の事をのみし給へり。,"While the Minister of the Buddha's Way was in full control of the heavens and the seas, he paid no heed to the world's criticism, nor did he look back at people's mockery, but only pursued strange and unusual things."
134,6,かくて今年も暮れぬ。,"In the spring of the following year, the Minister of the Buddha's Way sent a messenger to Jōō, saying, ""What has happened since then?"
135,6,あくる春の比、入道相國、祇王が許へ使者を立てて、「いかに其後何事,"Since Hō has been so eager to see you, come and sing the song and dance to comfort her."""
136,6,姉の祇王を入道相國最愛せられければ、是によて妹の祇女をも世の人もてなす事なのめならず。,"Since the Minister of the Buddha's Way loved his sister, Jōō, so it was not strange that the world also treated his sister, Jōjo, with great care."
137,6,母とぢにもよき屋つくてとらせ、毎月百石百貫をおくられければ、家内富貴してたのしい事なのめならず。,"She was given a fine house, and every month, a hundred koku of rice and a hundred kan of silver were given to her, so her household became wealthy and happy."
138,6,抑我朝に白拍子のはじまりける事は、昔鳥羽院の御宇に島の千歳和歌の前とてこれら二人がまひいだしたりけるなり。,"As for the origin of the white dance in our country, it is said that in the reign of Emperor Torihiko, these two people were in love, and they were together in the festival of the thousand-year song."
139,6,始めは水干に立烏帽子、白鞘卷をさいて、舞ひければ、男舞とぞ申ける。,"At first, they wore a water-dry robe and a black hat, and carried a white scabbard, and danced, and this was called the male dance."
140,6,入道「など祇王は返事はせぬぞ。參るまじいか。參るまじくば、其樣を申せ。淨海もはからふ旨あり。」とぞ宣ひける。,The relationship between men and women is not something that begins in this life.
141,6,祇王さればとて今更人に對面してあそびたはぶるべきにもあらねば、文を取入るゝ事もなく、まして使にあひしらふ迄もなかりけり。,"Even so, she was very sad and only cried."
142,6,夕日の影の西の山の端に隱るゝを見ても、日の入給ふ所は西方淨土にてあんなり。,It is not right to rely on the young.
143,6,かくて春過ぎ夏闌ぬ、秋の初風吹きぬれば、星合の空をながめつゝ、天のと渡る梶の葉に思ふ事かく比なれや。,"This time, if I fall into the hell, it will be hard to rise again, even after many lives."
144,6,母とぢ是をみて若き娘どもだに樣を替る世中に年老い衰へたる母白髮をつけても何にかはせ,"Thinking of the things I have, I think that the world's happiness is like a dream. It is not worth it to be happy and prosperous."
145,6,むとて四十五にて髮を剃り、二人の娘諸共に一向專修に念佛して、ひとへに後世をぞ願ひける。,"It is hard to get a human body, and it is hard to meet the Buddhist teachings."
146,6,」とさめざめとかき口説ければ、祇王なみだをおさへて「げにもさやうにさぶらはゞ五逆罪疑なし。さらば自害は思ひ止まり候ひぬ。かくて都にあるならば、又うき目をも見むずらん。今は都の外へ出でん。」とて祇王二十一にて尼になり、嵯峨野の奧なる山里に柴の庵をひきむすび念佛してこそ居たりけれ。,"On the shoji screen, I wrote, ""Which one will bloom in the autumn?"""
147,6,妹の祇女も「姉身を投げば、我も共に身を投げんとこそ契りしか、まして世を厭はむに誰かは劣るべき。」とて十九にて樣をかへ、姉と一所に籠居て後世を願ふぞあはれなる。,"After that, I did not know where you were, but I changed my life and went to one place. I was very jealous of the time I had, but the Minister of the Buddha's Way did not have any more work."
148,6,京中の白拍子ども祇王が幸の目出度きやうをきいてうらやむ者もあり、そねむ者もありけり。,"Some people in Kyoto envied Jōō for her good fortune, while others envied her."
149,6,萠出るも枯るゝも同じ野邊の草、何れか秋にあはではつべき。,"Then she got on the carriage and went back to the inn, fell down on the shoji screen, and only cried."
150,6,さて車に乘て宿所に歸り、障子の内に倒れ臥し、唯泣くより外の事ぞき。,"Her mother and sister saw this and said, ""How sad it is,"" but they could not even respond."
151,6,母や妹是をみて「如何にやいかに。」ととひけれども、とかうの返事にも及ばず。,They knew that the woman had told them this.
152,6,具したる女に尋ねてぞさる事ありともしりてける。,"Thus, the monthly rice and silver that had been sent to her were now stopped, and those who had been close to Hō were now happy and prosperous."
